"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1741,1737,136,1801,1893,136,1900,2097,136,2226,2355,137
"Belgium","Services of the business economy","Non manual workers","From 50 to 59 years","Females",2157,2160,144,2139,2319,135,2425,2692,132,3046,3311,146
"Bulgaria","Services of the business economy","Non manual workers","From 50 to 59 years","Females",433,175,180,580,221,170,800,355,160,876,419,177
"Croatia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,1560,1099,169,NA,NA,NA
"Cyprus","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1807,1656,169,1117,1691,167,2285,2029,165,2024,1823,170
"Czech Rep.","Services of the business economy","Non manual workers","From 50 to 59 years","Females",886,458,167,1106,673,166,1205,872,167,1321,841,166
"Denmark","Services of the business economy","Non manual workers","From 50 to 59 years","Females",2018,2598,134,2311,3170,137,2865,3913,141,3039,4228,138
"Estonia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",637,333,177,813,520,172,962,661,163,1143,865,178
"Finland","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1660,1968,153,1989,2320,156,2295,2742,155,2538,3104,156
"France","Services of the business economy","Non manual workers","From 50 to 59 years","Females",2009,2016,137,2239,2481,147,2200,2472,145,2613,2814,144
"Germany","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1858,1923,132,1976,2032,128,2071,2163,127,2307,2341,130
"Greece","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1616,1349,166,2273,1951,169,2254,2075,164,1958,1672,158
"Hungary","Services of the business economy","Non manual workers","From 50 to 59 years","Females",997,534,180,1117,667,177,1296,774,162,1626,935,166
"Iceland","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1385,1814,152,1841,2761,159,1945,2077,160,2175,2567,148
"Ireland","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1531,1805,127,1747,2111,131,2440,2698,133,1998,2443,128
"Italy","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1939,1822,158,2202,2253,157,2321,2375,151,2334,2403,158
"Latvia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",541,273,176,702,403,169,618,562,153,957,671,163
"Lithuania","Services of the business economy","Non manual workers","From 50 to 59 years","Females",634,312,170,818,442,165,841,497,155,982,616,173
"Luxembourg","Services of the business economy","Non manual workers","From 50 to 59 years","Females",2696,2760,157,2718,3052,149,3104,3755,151,3407,4103,161
"Macedonia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,1586,614,168,1143,531,181
"Malta","Services of the business economy","Non manual workers","From 50 to 59 years","Females",2076,1499,171,726,1166,160,1694,1238,153,1890,1528,157
"Montenegro","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,838,179
"Netherlands","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1394,1422,106,1423,1517,109,1646,1834,110,1878,2062,114
"Norway","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1951,2850,139,2371,3144,139,2629,3883,140,3155,4621,143
"Poland","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1215,718,182,1259,731,167,1391,831,162,1674,935,178
"Portugal","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1624,1244,168,1792,1456,160,2077,1722,159,1992,1623,162
"Romania","Services of the business economy","Non manual workers","From 50 to 59 years","Females",626,257,182,869,434,173,1169,579,164,1120,595,178
"Serbia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1403,708,183
"Slovakia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",650,282,166,775,528,164,1100,736,158,1270,861,169
"Slovenia","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1860,1278,170,1866,1393,176,1882,1583,166,1974,1611,176
"Spain","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1910,1628,165,1814,1638,156,1954,1839,155,2010,1856,151
"Sweden","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1811,2267,153,2182,2630,155,2472,3058,158,3020,3791,159
"Switzerland","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,2172,3115,126,2806,4178,127
"Turkey","Services of the business economy","Non manual workers","From 50 to 59 years","Females",NA,NA,NA,2202,1267,193,2273,1405,187,1582,946,195
"United Kingdom","Services of the business economy","Non manual workers","From 50 to 59 years","Females",1547,1777,129,1858,2097,133,1855,1961,132,1911,2322,134
