"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Non manual workers","From 40 to 49 years","Females",1804,1800,144,1812,1905,140,1942,2143,138,2179,2305,137
"Belgium","Business economy","Non manual workers","From 40 to 49 years","Females",2158,2161,151,2274,2465,145,2594,2880,142,3111,3381,153
"Bulgaria","Business economy","Non manual workers","From 40 to 49 years","Females",421,171,181,600,229,172,841,373,162,992,475,180
"Croatia","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,1523,1073,169,NA,NA,NA
"Cyprus","Business economy","Non manual workers","From 40 to 49 years","Females",1608,1473,169,1121,1697,167,2220,1972,167,2104,1895,166
"Czech Rep.","Business economy","Non manual workers","From 40 to 49 years","Females",881,455,167,1151,700,167,1235,894,167,1422,906,167
"Denmark","Business economy","Non manual workers","From 40 to 49 years","Females",2363,3043,144,2578,3537,143,3133,4278,146,3286,4572,144
"Estonia","Business economy","Non manual workers","From 40 to 49 years","Females",726,380,179,966,617,172,1176,808,166,1457,1102,179
"Finland","Business economy","Non manual workers","From 40 to 49 years","Females",1846,2190,159,2157,2515,157,2475,2957,156,2659,3252,156
"France","Business economy","Non manual workers","From 40 to 49 years","Females",1985,1992,138,2107,2335,147,2276,2557,146,2639,2842,150
"Germany","Business economy","Non manual workers","From 40 to 49 years","Females",2018,2088,137,2135,2195,132,2209,2307,128,2431,2467,128
"Greece","Business economy","Non manual workers","From 40 to 49 years","Females",1636,1365,168,1925,1652,170,1880,1730,160,1816,1552,157
"Hungary","Business economy","Non manual workers","From 40 to 49 years","Females",946,507,181,1097,655,178,1314,785,163,1701,978,167
"Iceland","Business economy","Non manual workers","From 40 to 49 years","Females",1547,2026,148,2038,3055,158,2144,2290,157,2565,3028,151
"Ireland","Business economy","Non manual workers","From 40 to 49 years","Females",1832,2160,130,2174,2628,143,2796,3091,143,2632,3218,138
"Italy","Business economy","Non manual workers","From 40 to 49 years","Females",1876,1762,157,1953,1999,153,2054,2102,149,2118,2180,158
"Latvia","Business economy","Non manual workers","From 40 to 49 years","Females",578,291,173,750,431,168,628,571,151,1054,739,163
"Lithuania","Business economy","Non manual workers","From 40 to 49 years","Females",695,342,172,859,464,167,832,492,155,1007,632,170
"Luxembourg","Business economy","Non manual workers","From 40 to 49 years","Females",2684,2747,156,2756,3094,150,2941,3558,148,3300,3974,158
"Macedonia","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,1461,566,167,1230,572,181
"Malta","Business economy","Non manual workers","From 40 to 49 years","Females",1487,1074,154,740,1190,146,1806,1320,146,1959,1584,153
"Montenegro","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1345,746,177
"Netherlands","Business economy","Non manual workers","From 40 to 49 years","Females",1716,1750,117,1651,1760,114,1887,2103,115,2200,2416,121
"Norway","Business economy","Non manual workers","From 40 to 49 years","Females",2184,3191,143,2694,3572,144,2994,4422,144,3453,5057,146
"Poland","Business economy","Non manual workers","From 40 to 49 years","Females",1054,623,184,1164,676,171,1420,849,164,1892,1056,178
"Portugal","Business economy","Non manual workers","From 40 to 49 years","Females",1454,1114,167,1543,1254,167,1741,1443,164,1797,1463,166
"Romania","Business economy","Non manual workers","From 40 to 49 years","Females",569,234,184,818,408,175,1107,548,166,1160,616,180
"Serbia","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1283,647,183
"Slovakia","Business economy","Non manual workers","From 40 to 49 years","Females",716,311,167,795,542,167,1139,762,160,1358,921,170
"Slovenia","Business economy","Non manual workers","From 40 to 49 years","Females",1515,1041,169,1736,1296,177,1920,1616,166,2166,1769,176
"Spain","Business economy","Non manual workers","From 40 to 49 years","Females",1959,1670,170,1745,1576,157,1888,1776,157,2041,1884,156
"Sweden","Business economy","Non manual workers","From 40 to 49 years","Females",1944,2433,156,2383,2872,158,2662,3293,160,3163,3971,162
"Switzerland","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,2377,3409,128,2960,4406,128
"Turkey","Business economy","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1819,1046,194,2045,1263,191,2005,1199,194
"United Kingdom","Business economy","Non manual workers","From 40 to 49 years","Females",2034,2336,136,2393,2701,138,2242,2369,137,2369,2878,139
