"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1737,1826,131,1747,1928,128,1987,2102,127
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,2104,2281,119,2461,2732,125,2562,2784,121
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",352,143,181,548,209,173,755,335,163,840,402,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,1588,1119,164,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1612,2440,155,3164,2810,148,2680,2414,146
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",928,480,168,1095,666,166,1279,926,170,1310,834,167
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,2221,3047,141,2691,3675,144,2722,3788,141
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,801,512,157,1028,707,148,1133,857,160
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1943,2266,159,2243,2680,159,2390,2923,159
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1917,2125,137,1908,2144,137,2125,2288,139
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,2148,2208,130,2177,2274,127,2315,2349,125
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1940,1665,161,2004,1844,154,1917,1637,155
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",770,413,187,1036,618,176,1074,642,166,1248,718,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1793,2689,148,1671,1784,149,1966,2320,146
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",2331,2749,113,2779,3359,127,2959,3272,129,2788,3409,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1815,1857,120,2076,2125,129,2081,2142,130
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,798,458,157,618,562,146,959,673,161
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",590,290,155,791,427,150,910,538,144,1011,634,153
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,3065,3441,127,3133,3790,126,3757,4524,138
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,1364,528,168,1178,548,182
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,762,1224,143,1819,1330,144,1970,1594,151
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,719,176
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",1685,1718,104,1481,1578,102,1733,1930,101,1926,2115,103
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,2404,3188,133,2348,3468,126,2690,3940,129
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",916,542,148,1153,670,132,1413,844,125,1718,959,138
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1995,1621,157,1933,1602,156,1766,1438,160
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",564,232,187,815,407,177,838,415,168,1009,536,182
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,584,178
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",718,312,176,656,447,163,1030,689,155,1266,858,164
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",2076,1426,169,2052,1531,177,2226,1873,164,2194,1791,176
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",1887,1608,158,1942,1754,145,2001,1883,143,2005,1851,144
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1754,2114,143,1965,2431,148,2338,2936,151
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,2224,3189,109,2572,3828,113
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",NA,NA,NA,1819,1046,183,2445,1511,188,2568,1536,190
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","From 40 to 49 years","Females",1944,2232,124,2136,2411,125,2063,2180,128,2038,2476,130
