"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Professionals","From 40 to 49 years","Females",3823,3815,148,3210,3375,139,3218,3552,142,3398,3595,142
"Belgium","Business economy","Professionals","From 40 to 49 years","Females",3465,3469,165,3548,3846,159,3656,4059,150,4400,4782,159
"Bulgaria","Business economy","Professionals","From 40 to 49 years","Females",543,220,182,864,329,172,1244,552,163,1463,700,178
"Croatia","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,2664,1876,168,NA,NA,NA
"Cyprus","Business economy","Professionals","From 40 to 49 years","Females",2623,2404,170,2215,3353,165,3282,2915,165,3656,3293,168
"Czech Rep.","Business economy","Professionals","From 40 to 49 years","Females",1212,626,166,1674,1018,167,1818,1316,167,2274,1449,166
"Denmark","Business economy","Professionals","From 40 to 49 years","Females",3473,4472,157,3688,5059,151,3849,5256,145,4055,5643,145
"Estonia","Business economy","Professionals","From 40 to 49 years","Females",1065,558,176,1457,930,166,1779,1223,161,2172,1642,176
"Finland","Business economy","Professionals","From 40 to 49 years","Females",2728,3236,162,2985,3481,160,3347,3998,159,3673,4492,160
"France","Business economy","Professionals","From 40 to 49 years","Females",3581,3593,141,3502,3881,158,3521,3957,155,4015,4323,159
"Germany","Business economy","Professionals","From 40 to 49 years","Females",3537,3660,153,3668,3771,145,3634,3796,143,4167,4229,140
"Greece","Business economy","Professionals","From 40 to 49 years","Females",2381,1988,172,3067,2633,172,2827,2602,165,2649,2263,167
"Hungary","Business economy","Professionals","From 40 to 49 years","Females",1659,889,182,2345,1400,179,2609,1558,163,2654,1527,167
"Iceland","Business economy","Professionals","From 40 to 49 years","Females",2630,3443,153,2985,4475,168,2956,3158,167,3466,4091,156
"Ireland","Business economy","Professionals","From 40 to 49 years","Females",3207,3781,142,3465,4188,151,4189,4632,151,4091,5002,151
"Italy","Business economy","Professionals","From 40 to 49 years","Females",5491,5157,161,2726,2789,162,3231,3306,158,3141,3233,172
"Latvia","Business economy","Professionals","From 40 to 49 years","Females",782,395,172,1008,579,165,825,750,148,1530,1073,157
"Lithuania","Business economy","Professionals","From 40 to 49 years","Females",813,400,170,943,510,164,977,578,149,1295,812,163
"Luxembourg","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,157,4174,4686,150,4325,5231,150,4141,4987,161
"Macedonia","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,2036,789,168,1627,757,181
"Malta","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,1203,1933,162,2230,1630,149,2603,2105,157
"Montenegro","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,2597,1441,177
"Netherlands","Business economy","Professionals","From 40 to 49 years","Females",2709,2762,128,2636,2810,125,2964,3302,128,3276,3598,134
"Norway","Business economy","Professionals","From 40 to 49 years","Females",3210,4689,156,3821,5067,156,3918,5787,155,4406,6453,156
"Poland","Business economy","Professionals","From 40 to 49 years","Females",1429,845,174,1570,912,170,1803,1077,160,2352,1314,177
"Portugal","Business economy","Professionals","From 40 to 49 years","Females",2579,1975,167,3367,2736,162,3018,2501,163,2736,2229,163
"Romania","Business economy","Professionals","From 40 to 49 years","Females",815,335,184,1149,573,174,1525,755,164,1653,878,180
"Serbia","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1810,913,184
"Slovakia","Business economy","Professionals","From 40 to 49 years","Females",1125,489,174,1197,816,166,1792,1199,160,1956,1326,171
"Slovenia","Business economy","Professionals","From 40 to 49 years","Females",3228,2217,173,3293,2458,175,3204,2696,165,3326,2716,177
"Spain","Business economy","Professionals","From 40 to 49 years","Females",3266,2783,172,2802,2530,162,2925,2752,164,3060,2825,166
"Sweden","Business economy","Professionals","From 40 to 49 years","Females",2666,3337,161,3086,3718,162,3203,3962,163,3808,4781,167
"Switzerland","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,4790,6869,153,4036,6008,138
"Turkey","Business economy","Professionals","From 40 to 49 years","Females",NA,NA,NA,2718,1563,191,2727,1685,186,3445,2060,187
"United Kingdom","Business economy","Professionals","From 40 to 49 years","Females",3578,4109,145,3709,4186,144,3414,3608,145,3375,4100,146
