"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1639,1723,158,1621,1789,149,1772,1875,150
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1906,2066,150,2026,2249,148,2275,2473,152
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",329,133,181,537,205,171,839,372,161,1041,498,178
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1273,897,168,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,858,1299,165,1632,1449,169,1476,1329,172
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",1015,525,169,1205,733,170,1279,926,169,1396,890,169
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1399,1919,106,1553,2121,102,1427,1986,93
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1218,778,166,1347,925,159,1456,1101,171
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1806,2107,148,1896,2265,144,1919,2347,144
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1823,2021,153,1757,1975,150,1967,2118,150
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1731,1780,150,1658,1732,141,1947,1976,145
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1243,1067,166,1271,1170,158,1014,866,151
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",954,511,185,1048,625,180,1246,744,165,1609,926,168
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1297,1945,118,1274,1361,126,1278,1509,116
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",1926,2271,141,2167,2619,158,2067,2286,150,2015,2463,130
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1652,1690,167,1680,1719,163,1831,1885,171
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,948,545,166,767,697,149,1154,809,158
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",724,356,167,979,529,164,1023,605,153,1088,682,164
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,2329,2614,168,2373,2871,162,2515,3029,178
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1240,480,165,918,427,179
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,667,1072,158,1703,1245,157,1726,1396,152
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,573,176
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",1698,1732,142,1436,1531,130,1434,1598,120,1465,1609,120
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1857,2463,124,1816,2682,115,2017,2954,118
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",959,567,182,1043,606,165,1261,753,160,1570,877,177
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,1128,917,167,1191,987,159,1069,871,160
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",478,197,188,665,332,177,945,468,166,995,529,179
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,516,181
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",908,395,175,864,589,170,1238,828,162,1325,899,173
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",1452,997,167,1477,1103,179,1520,1279,167,1675,1367,178
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Non manual workers","Less than 30 years","Males",1504,1282,171,1536,1387,159,1570,1478,155,1485,1371,146
