"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2207,2202,182,2241,2357,178,2255,2489,171,2634,2787,177
"Belgium","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,2125,2303,167,2269,2518,163,2460,2674,171
"Bulgaria","Business economy","Craft and related trades workers","From 30 to 39 years","Males",397,161,183,512,195,174,697,310,164,856,410,181
"Croatia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1096,772,170,NA,NA,NA
"Cyprus","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1550,1420,173,1160,1756,172,1933,1717,178,1562,1407,173
"Czech Rep.","Business economy","Craft and related trades workers","From 30 to 39 years","Males",866,448,174,1124,683,175,1194,864,175,1368,871,174
"Denmark","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2244,2890,133,2442,3349,137,2776,3792,135,2787,3878,135
"Estonia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",760,398,184,1156,738,177,1269,872,170,1631,1233,185
"Finland","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1861,2207,169,2196,2561,169,2373,2835,167,2533,3098,168
"France","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1774,1780,151,1766,1957,154,1784,2005,152,2004,2159,153
"Germany","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2479,2565,171,2639,2713,170,2593,2708,166,2871,2914,169
"Greece","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1354,1131,176,1701,1460,180,1681,1547,169,1572,1343,169
"Hungary","Business economy","Craft and related trades workers","From 30 to 39 years","Males",757,406,186,880,526,184,1037,619,168,1102,634,172
"Iceland","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2263,2963,NA,2308,3461,191,2205,2355,189,2466,2910,186
"Ireland","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2392,2820,167,2930,3542,177,2801,3097,167,2691,3291,161
"Italy","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1730,1625,184,1721,1760,175,1810,1852,171,1964,2021,183
"Latvia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",544,274,177,741,426,172,599,545,153,1024,718,161
"Lithuania","Business economy","Craft and related trades workers","From 30 to 39 years","Males",613,302,178,896,484,173,NA,NA,NA,980,615,173
"Luxembourg","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2301,2354,182,2167,2433,173,2197,2658,168,2533,3051,188
"Macedonia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,815,315,167,820,381,182
"Malta","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1415,1022,191,745,1197,190,2028,1483,195,1828,1479,182
"Montenegro","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,556,182
"Netherlands","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2162,2205,160,2032,2166,160,2388,2661,166,2341,2571,164
"Norway","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2385,3483,167,2809,3725,168,2924,4319,165,3092,4528,164
"Poland","Business economy","Craft and related trades workers","From 30 to 39 years","Males",951,563,189,1074,624,181,1152,688,173,1502,839,187
"Portugal","Business economy","Craft and related trades workers","From 30 to 39 years","Males",928,711,171,953,774,174,1072,889,175,1151,937,174
"Romania","Business economy","Craft and related trades workers","From 30 to 39 years","Males",468,192,188,595,297,179,768,381,171,771,410,185
"Serbia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,514,188
"Slovakia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",774,337,172,762,519,174,1124,752,167,1334,905,176
"Slovenia","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1189,817,176,1322,986,180,1375,1157,168,1601,1307,180
"Spain","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1571,1339,184,1674,1512,173,1812,1705,173,1923,1775,172
"Sweden","Business economy","Craft and related trades workers","From 30 to 39 years","Males",1883,2357,175,2218,2672,176,2438,3016,176,2741,3442,172
"Switzerland","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,2883,4135,177,3286,4892,173
"Turkey","Business economy","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,878,505,202,NA,NA,NA,1061,634,204
"United Kingdom","Business economy","Craft and related trades workers","From 30 to 39 years","Males",2718,3121,187,2986,3369,188,2659,2809,186,2489,3024,184
