"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1551,1630,150,1320,1457,132,1324,1401,139
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,838,908,82,1512,1678,131,2109,2293,146
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",259,105,172,341,130,171,544,241,163,548,262,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,1198,844,170,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,683,1034,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",567,293,168,652,396,166,761,551,178,809,516,174
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,2243,3077,153,2445,3339,146,2473,3441,147
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,509,326,169,587,403,153,773,584,171
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1439,1679,162,1586,1894,163,1688,2065,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1555,1723,141,1397,1570,138,1564,1684,140
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1376,1414,127,1296,1354,131,1179,1197,119
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,1840,1694,177,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",546,292,179,557,332,169,744,445,160,778,448,166
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,1612,1783,136,NA,NA,NA
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1601,1638,159,1246,1275,145,1187,1222,141
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,431,248,168,336,306,146,685,480,170
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",344,169,178,482,260,165,NA,NA,NA,718,450,179
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,841,326,170,NA,NA,NA
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",1190,1213,99,849,905,91,1010,1125,87,1288,1415,108
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1948,2582,139,1921,2837,134,2175,3185,138
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",655,387,183,649,377,168,739,442,160,953,532,175
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,814,661,167,892,739,169,806,657,171
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",309,127,187,429,214,179,448,222,166,528,281,182
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,683,344,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",445,193,177,380,259,160,651,436,152,710,481,169
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",988,678,162,1035,772,178,1198,1008,161,1155,943,171
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",1114,950,169,1096,990,161,1443,1357,150,1382,1275,163
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,1501,1809,150,1692,2093,157,2038,2558,162
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,2103,3016,127,1903,2833,121
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Skilled manual workers","From 50 to 59 years","Females",1342,1541,126,1725,1947,132,1447,1529,123,1406,1708,135
