"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,367,386,62,325,359,51,552,584,66
"Belgium","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,1602,1737,158,1840,2043,135,1891,2056,116
"Bulgaria","Business economy","Plant and machine operators and assemblers","60 years or over","Females",232,94,155,399,152,158,477,212,159,537,257,170
"Croatia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Business economy","Plant and machine operators and assemblers","60 years or over","Females",480,248,149,700,426,166,749,542,164,991,631,170
"Denmark","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1852,2385,130,1953,2679,133,2246,3067,128,2304,3205,129
"Estonia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",531,278,181,650,416,175,686,471,158,948,717,182
"Finland","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1378,1634,151,1739,2028,158,1808,2160,152,2053,2511,158
"France","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,1851,2051,144,1671,1878,137,1689,1818,131
"Germany","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1135,1174,101,1065,1095,85,1273,1330,106,1464,1486,115
"Greece","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Business economy","Plant and machine operators and assemblers","60 years or over","Females",535,287,182,701,418,169,825,493,158,875,503,164
"Iceland","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1723,1840,199,1725,2036,160
"Ireland","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,1351,1633,140,1801,1991,154,1545,1890,137
"Italy","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,1109,1135,134,1775,1816,164,1544,1589,158
"Latvia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",487,246,177,580,333,172,572,520,163,792,555,166
"Lithuania","Business economy","Plant and machine operators and assemblers","60 years or over","Females",442,218,163,614,332,169,NA,NA,NA,853,535,177
"Luxembourg","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,578,269,183
"Malta","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,900,959,102,1027,1145,99,1193,1310,95
"Norway","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1610,2351,139,1887,2502,140,2042,3016,141,2230,3266,138
"Poland","Business economy","Plant and machine operators and assemblers","60 years or over","Females",608,360,NA,NA,NA,NA,870,520,155,1252,699,179
"Portugal","Business economy","Plant and machine operators and assemblers","60 years or over","Females",741,568,171,764,621,173,914,758,173,903,736,174
"Romania","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,478,239,NA,478,237,155,674,358,184
"Serbia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",349,152,143,372,254,145,823,551,164,942,639,169
"Slovenia","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1216,993,176
"Spain","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1200,1023,169,1088,983,144,985,926,110,1191,1100,121
"Sweden","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1359,1701,148,1672,2014,153,1854,2293,153,2209,2774,157
"Switzerland","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1809,2594,129,2095,3119,126
"Turkey","Business economy","Plant and machine operators and assemblers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom","Business economy","Plant and machine operators and assemblers","60 years or over","Females",1103,1267,138,1112,1255,126,1091,1153,127,1257,1527,141
