"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Managers","Less than 30 years","Males",2911,2905,180,2858,3005,172,2890,3189,171,2892,3060,172
"Belgium","Business economy","Managers","Less than 30 years","Males",3025,3029,174,2814,3050,167,3202,3554,160,3257,3540,163
"Bulgaria","Business economy","Managers","Less than 30 years","Males",645,261,184,951,363,175,1581,702,165,1775,850,180
"Croatia","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,2371,1670,169,NA,NA,NA
"Cyprus","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3843,3413,183,NA,NA,NA
"Czech Rep.","Business economy","Managers","Less than 30 years","Males",1656,856,171,1763,1072,173,1730,1252,174,1949,1241,172
"Denmark","Business economy","Managers","Less than 30 years","Males",2595,3342,161,2592,3555,158,2754,3761,155,2929,4076,160
"Estonia","Business economy","Managers","Less than 30 years","Males",1551,812,184,1763,1126,175,2334,1604,166,2074,1568,180
"Finland","Business economy","Managers","Less than 30 years","Males",2721,3228,164,2552,2976,162,2922,3491,162,3592,4394,165
"France","Business economy","Managers","Less than 30 years","Males",2800,2810,154,2799,3101,177,2854,3208,170,3138,3379,175
"Germany","Business economy","Managers","Less than 30 years","Males",3148,3257,170,2633,2707,159,3735,3902,163,3877,3934,169
"Greece","Business economy","Managers","Less than 30 years","Males",1544,1289,169,NA,NA,NA,1813,1668,NA,1842,1574,169
"Hungary","Business economy","Managers","Less than 30 years","Males",1457,781,185,1451,866,182,1701,1016,164,2946,1695,171
"Iceland","Business economy","Managers","Less than 30 years","Males",2676,3504,140,2720,4078,167,NA,NA,NA,NA,NA,NA
"Ireland","Business economy","Managers","Less than 30 years","Males",2797,3298,158,2816,3404,169,2616,2893,172,1887,2307,116
"Italy","Business economy","Managers","Less than 30 years","Males",3012,2829,NA,NA,NA,NA,1622,1660,162,2293,2360,147
"Latvia","Business economy","Managers","Less than 30 years","Males",1245,628,179,1411,811,172,935,850,145,1571,1102,166
"Lithuania","Business economy","Managers","Less than 30 years","Males",1213,597,179,1571,849,171,1618,957,158,1477,926,170
"Luxembourg","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,3495,3923,174,3252,3934,171,4198,5056,187
"Macedonia","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1694,656,168,1015,472,182
"Malta","Business economy","Managers","Less than 30 years","Males",1976,1427,171,1143,1836,173,2320,1696,178,3179,2571,157
"Montenegro","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Business economy","Managers","Less than 30 years","Males",1964,2004,153,1928,2055,158,1996,2224,149,2372,2605,157
"Norway","Business economy","Managers","Less than 30 years","Males",2655,3878,164,3015,3997,162,3044,4496,158,3173,4647,156
"Poland","Business economy","Managers","Less than 30 years","Males",1763,1043,186,1631,948,174,1828,1093,167,2166,1209,181
"Portugal","Business economy","Managers","Less than 30 years","Males",2608,1997,168,2004,1628,167,1461,1211,172,1291,1052,152
"Romania","Business economy","Managers","Less than 30 years","Males",1008,415,185,1276,637,176,1756,870,168,1438,764,177
"Serbia","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1614,814,187
"Slovakia","Business economy","Managers","Less than 30 years","Males",1704,741,177,1353,922,174,1572,1052,166,1720,1166,177
"Slovenia","Business economy","Managers","Less than 30 years","Males",1789,1228,175,2162,1614,176,1993,1677,169,2425,1980,183
"Spain","Business economy","Managers","Less than 30 years","Males",2645,2254,179,3101,2801,172,3209,3019,173,2725,2516,167
"Sweden","Business economy","Managers","Less than 30 years","Males",2387,2987,173,2687,3238,168,2618,3238,172,2888,3626,174
"Switzerland","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3446,4942,175,3923,5840,175
"Turkey","Business economy","Managers","Less than 30 years","Males",NA,NA,NA,1319,759,198,1443,891,199,1840,1101,197
"United Kingdom","Business economy","Managers","Less than 30 years","Males",3178,3649,168,3187,3596,170,2690,2843,169,2712,3295,173
