"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1594,1676,131,1630,1799,128,1883,1993,128
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1938,2101,119,2228,2473,124,2368,2574,122
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",333,135,181,509,194,172,732,325,163,815,390,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,NA,NA,NA,1430,1007,163,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1513,2291,156,2923,2596,151,2547,2294,148
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",853,441,167,1017,618,165,1212,877,170,1239,789,167
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,2181,2991,140,2643,3609,143,2683,3734,141
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,749,479,158,982,675,148,1092,826,160
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1894,2208,159,2196,2623,159,2353,2877,159
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1810,2006,134,1806,2030,135,1999,2153,136
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,2031,2088,127,2053,2144,124,2179,2212,122
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1866,1602,161,1969,1813,154,1896,1620,155
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",704,378,186,960,573,176,1012,604,165,1188,683,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1754,2630,147,1643,1754,149,1935,2284,145
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",2167,2555,112,2686,3247,126,2897,3204,130,2727,3335,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","From 40 to 49 years","Females",NA,NA,NA,1795,1837,121,2041,2089,130,2017,2077,131
