"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",316,128,185,357,136,177,429,191,157,1522,728,184
"Croatia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",625,323,168,739,449,178,879,636,180,1124,716,174
"Denmark","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",2078,2676,139,2084,2858,145,2193,2995,124,2056,2860,118
"Estonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,1474,1719,164,1669,1994,162,1882,2301,165
"France","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,2036,148
"Germany","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",1521,1574,149,1648,1695,139,1744,1822,147,2028,2058,152
"Greece","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",507,272,186,539,322,173,646,386,160,912,525,172
"Iceland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,2439,2697,163,NA,NA,NA
