"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Craft and related trades workers","Total","Females",1291,1288,160,1288,1355,154,1363,1504,153,1709,1808,162
"Belgium","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,1676,1817,152,1865,2070,149,2144,2330,154
"Bulgaria","Industry and construction","Craft and related trades workers","Total","Females",227,92,183,354,135,175,501,222,165,582,279,182
"Croatia","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,750,528,168,NA,NA,NA
"Cyprus","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,182,748,1131,167,NA,NA,NA,949,855,143
"Czech Rep.","Industry and construction","Craft and related trades workers","Total","Females",580,300,166,759,462,169,813,588,170,950,605,170
"Denmark","Industry and construction","Craft and related trades workers","Total","Females",1864,2400,136,1821,2498,126,2164,2956,124,2220,3089,126
"Estonia","Industry and construction","Craft and related trades workers","Total","Females",542,284,185,685,437,175,772,530,169,971,734,182
"Finland","Industry and construction","Craft and related trades workers","Total","Females",1526,1809,166,1735,2023,166,1915,2288,163,2136,2612,164
"France","Industry and construction","Craft and related trades workers","Total","Females",1457,1462,144,1605,1779,150,1533,1722,150,1644,1770,147
"Germany","Industry and construction","Craft and related trades workers","Total","Females",1626,1683,155,1619,1665,146,1577,1647,139,2043,2073,149
"Greece","Industry and construction","Craft and related trades workers","Total","Females",1012,845,169,NA,NA,174,1329,1223,164,1198,1023,161
"Hungary","Industry and construction","Craft and related trades workers","Total","Females",540,290,183,612,365,181,713,426,163,838,482,166
"Iceland","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,1481,2220,164,1530,1634,178,1774,2094,169
"Ireland","Industry and construction","Craft and related trades workers","Total","Females",1260,1485,150,1859,2247,152,1971,2179,156,2157,2638,162
"Italy","Industry and construction","Craft and related trades workers","Total","Females",1253,1177,166,1307,1338,160,1437,1471,157,1621,1669,171
"Latvia","Industry and construction","Craft and related trades workers","Total","Females",386,195,172,507,291,170,402,366,147,686,481,159
"Lithuania","Industry and construction","Craft and related trades workers","Total","Females",454,223,171,570,308,170,NA,NA,NA,778,488,178
"Luxembourg","Industry and construction","Craft and related trades workers","Total","Females",1714,1754,164,NA,NA,154,1852,2240,170,2029,2443,179
"Macedonia","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,615,238,166,574,267,181
"Malta","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,1980,1447,193,1670,1351,176
"Montenegro","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Industry and construction","Craft and related trades workers","Total","Females",1504,1533,121,1320,1407,128,1464,1631,126,1359,1493,120
"Norway","Industry and construction","Craft and related trades workers","Total","Females",1911,2792,152,2271,3011,153,2353,3475,154,2561,3751,156
"Poland","Industry and construction","Craft and related trades workers","Total","Females",553,327,187,613,356,175,783,468,169,1018,569,184
"Portugal","Industry and construction","Craft and related trades workers","Total","Females",597,457,169,611,497,173,744,617,174,806,657,174
"Romania","Industry and construction","Craft and related trades workers","Total","Females",307,126,189,428,214,180,599,297,172,718,381,187
"Serbia","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,681,344,182
"Slovakia","Industry and construction","Craft and related trades workers","Total","Females",504,219,173,486,331,170,755,505,163,901,611,174
"Slovenia","Industry and construction","Craft and related trades workers","Total","Females",875,601,157,893,667,178,1062,893,163,1231,1005,177
"Spain","Industry and construction","Craft and related trades workers","Total","Females",1162,990,177,1291,1166,165,1418,1335,166,1445,1334,159
"Sweden","Industry and construction","Craft and related trades workers","Total","Females",1520,1903,162,1777,2141,163,2053,2539,167,2390,3000,169
"Switzerland","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,NA,NA,NA,1952,2799,142,2504,3728,159
"Turkey","Industry and construction","Craft and related trades workers","Total","Females",NA,NA,NA,645,371,202,NA,NA,NA,785,470,201
"United Kingdom","Industry and construction","Craft and related trades workers","Total","Females",1704,1957,160,1807,2039,158,1612,1704,159,1644,1997,159
