"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Service and sales workers","Less than 30 years","Females",1000,998,158,942,990,146,1000,1103,143,1111,1175,137
"Belgium","Industry and construction","Service and sales workers","Less than 30 years","Females",956,957,99,922,999,92,791,878,80,1371,1490,119
"Bulgaria","Industry and construction","Service and sales workers","Less than 30 years","Females",180,73,170,235,90,170,361,160,157,413,198,172
"Croatia","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,804,566,164,NA,NA,NA
"Cyprus","Industry and construction","Service and sales workers","Less than 30 years","Females",792,726,170,NA,NA,171,981,871,166,NA,NA,NA
"Czech Rep.","Industry and construction","Service and sales workers","Less than 30 years","Females",451,233,166,654,398,171,733,531,172,834,531,168
"Denmark","Industry and construction","Service and sales workers","Less than 30 years","Females",601,774,61,557,764,53,640,874,53,472,657,41
"Estonia","Industry and construction","Service and sales workers","Less than 30 years","Females",570,299,183,588,376,175,624,429,168,872,659,178
"Finland","Industry and construction","Service and sales workers","Less than 30 years","Females",1184,1405,146,894,1042,92,1189,1421,115,1463,1790,127
"France","Industry and construction","Service and sales workers","Less than 30 years","Females",1099,1103,128,1149,1273,133,1369,1538,148,1246,1342,142
"Germany","Industry and construction","Service and sales workers","Less than 30 years","Females",910,941,147,834,857,133,949,991,136,961,975,122
"Greece","Industry and construction","Service and sales workers","Less than 30 years","Females",854,713,164,1106,949,171,993,914,147,855,731,162
"Hungary","Industry and construction","Service and sales workers","Less than 30 years","Females",526,282,182,530,316,176,640,382,163,NA,NA,NA
"Iceland","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,803,858,103,NA,NA,NA
"Ireland","Industry and construction","Service and sales workers","Less than 30 years","Females",1712,2018,156,1860,2248,152,1299,1436,156,1598,1954,164
"Italy","Industry and construction","Service and sales workers","Less than 30 years","Females",1237,1162,165,1234,1263,161,1338,1369,157,1371,1412,154
"Latvia","Industry and construction","Service and sales workers","Less than 30 years","Females",263,133,169,377,217,158,416,378,153,642,451,153
"Lithuania","Industry and construction","Service and sales workers","Less than 30 years","Females",353,174,173,454,246,176,NA,NA,NA,688,432,169
"Luxembourg","Industry and construction","Service and sales workers","Less than 30 years","Females",1254,1283,156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,639,248,162,561,261,180
"Malta","Industry and construction","Service and sales workers","Less than 30 years","Females",990,715,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Industry and construction","Service and sales workers","Less than 30 years","Females",1326,1352,132,745,794,101,870,969,101,766,841,84
"Norway","Industry and construction","Service and sales workers","Less than 30 years","Females",1136,1659,105,1187,1574,97,1202,1775,99,1156,1693,88
"Poland","Industry and construction","Service and sales workers","Less than 30 years","Females",495,293,186,547,318,170,728,435,165,910,508,175
"Portugal","Industry and construction","Service and sales workers","Less than 30 years","Females",603,462,170,734,597,173,776,643,171,773,630,165
"Romania","Industry and construction","Service and sales workers","Less than 30 years","Females",237,97,185,347,173,178,444,220,171,488,260,180
"Serbia","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,572,288,184
"Slovakia","Industry and construction","Service and sales workers","Less than 30 years","Females",445,194,175,490,334,166,665,445,162,740,502,169
"Slovenia","Industry and construction","Service and sales workers","Less than 30 years","Females",928,637,129,931,695,175,983,827,152,1165,952,171
"Spain","Industry and construction","Service and sales workers","Less than 30 years","Females",796,679,160,997,900,156,1076,1013,156,1032,952,149
"Sweden","Industry and construction","Service and sales workers","Less than 30 years","Females",972,1216,125,1396,1683,144,1181,1461,115,1896,2381,146
"Switzerland","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,1964,2817,152,1989,2961,136
"Turkey","Industry and construction","Service and sales workers","Less than 30 years","Females",NA,NA,NA,660,380,201,NA,NA,NA,874,523,201
"United Kingdom","Industry and construction","Service and sales workers","Less than 30 years","Females",1346,1546,136,1231,1390,128,1342,1418,138,1248,1516,132
