"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Non manual workers","60 years or over","Total",3833,3825,130,3169,3332,113,3422,3776,113,3902,4129,123
"Belgium","Industry and construction","Non manual workers","60 years or over","Total",4024,4030,167,3875,4200,159,4401,4886,152,4906,5333,163
"Bulgaria","Industry and construction","Non manual workers","60 years or over","Total",508,206,177,716,273,170,789,350,156,1060,507,173
"Croatia","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,2288,1611,169,NA,NA,NA
"Cyprus","Industry and construction","Non manual workers","60 years or over","Total",2582,2366,167,1880,2846,167,3037,2698,168,3058,2754,166
"Czech Rep.","Industry and construction","Non manual workers","60 years or over","Total",1290,667,159,1702,1035,165,1727,1250,165,2006,1278,165
"Denmark","Industry and construction","Non manual workers","60 years or over","Total",2830,3644,141,3335,4574,152,3903,5330,149,4103,5709,151
"Estonia","Industry and construction","Non manual workers","60 years or over","Total",875,459,173,1101,703,165,1291,887,158,1500,1134,174
"Finland","Industry and construction","Non manual workers","60 years or over","Total",2223,2636,150,2900,3382,150,3198,3820,153,3386,4141,158
"France","Industry and construction","Non manual workers","60 years or over","Total",4431,4446,135,6216,6889,165,4046,4546,154,4207,4531,152
"Germany","Industry and construction","Non manual workers","60 years or over","Total",3193,3304,132,3230,3321,117,3168,3309,118,3587,3640,131
"Greece","Industry and construction","Non manual workers","60 years or over","Total",4076,3403,179,4184,3592,176,3379,3110,172,3859,3297,171
"Hungary","Industry and construction","Non manual workers","60 years or over","Total",1537,824,173,1507,899,166,1771,1058,149,2016,1160,155
"Iceland","Industry and construction","Non manual workers","60 years or over","Total",2140,2801,167,2567,3849,167,2392,2555,163,3249,3834,171
"Ireland","Industry and construction","Non manual workers","60 years or over","Total",2594,3059,149,3155,3813,157,3522,3894,156,3559,4352,165
"Italy","Industry and construction","Non manual workers","60 years or over","Total",3530,3316,167,3797,3884,172,3710,3797,164,3873,3987,175
"Latvia","Industry and construction","Non manual workers","60 years or over","Total",709,358,168,843,484,163,738,671,148,1101,772,158
"Lithuania","Industry and construction","Non manual workers","60 years or over","Total",939,462,168,1114,602,160,1017,602,140,1509,946,169
"Luxembourg","Industry and construction","Non manual workers","60 years or over","Total",4854,4967,166,4709,5286,140,4989,6035,140,3852,4639,157
"Macedonia","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,1759,681,169,1692,787,183
"Malta","Industry and construction","Non manual workers","60 years or over","Total",1483,1071,136,959,1541,143,2363,1728,173,2266,1833,158
"Montenegro","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1749,970,179
"Netherlands","Industry and construction","Non manual workers","60 years or over","Total",3052,3113,140,2856,3044,138,3180,3543,145,3584,3936,151
"Norway","Industry and construction","Non manual workers","60 years or over","Total",2845,4156,151,3621,4801,154,3786,5592,151,4472,6550,152
"Poland","Industry and construction","Non manual workers","60 years or over","Total",1926,1139,184,1969,1144,152,2210,1321,157,2610,1457,178
"Portugal","Industry and construction","Non manual workers","60 years or over","Total",1630,1248,164,2078,1688,167,2584,2142,168,2376,1936,166
"Romania","Industry and construction","Non manual workers","60 years or over","Total",972,400,185,1054,526,163,1533,760,153,1545,821,176
"Serbia","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,880,185
"Slovakia","Industry and construction","Non manual workers","60 years or over","Total",1330,578,172,1178,803,160,1532,1025,153,1900,1288,168
"Slovenia","Industry and construction","Non manual workers","60 years or over","Total",2789,1916,176,3363,2510,176,3345,2814,167,3592,2933,178
"Spain","Industry and construction","Non manual workers","60 years or over","Total",3332,2840,172,3084,2785,145,2369,2229,119,2681,2475,136
"Sweden","Industry and construction","Non manual workers","60 years or over","Total",2372,2968,163,2851,3436,164,3057,3781,166,3557,4467,168
"Switzerland","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,3821,5480,158,4781,7117,157
"Turkey","Industry and construction","Non manual workers","60 years or over","Total",NA,NA,NA,2428,1396,191,2459,1520,192,3019,1806,187
"United Kingdom","Industry and construction","Non manual workers","60 years or over","Total",3059,3512,148,3607,4071,156,3122,3299,154,3030,3681,155
