"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,225,86,168,412,183,164,405,194,171
"Croatia","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,171,NA,NA,NA
"Cyprus","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",630,326,173,NA,NA,NA,1389,1006,NA,966,616,173
"Denmark","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",2184,2812,128,1899,2604,117,2566,3505,137,2192,3050,128
"Estonia","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,1548,1806,164,NA,NA,NA,NA,NA,NA
"France","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",2173,2248,169,1972,2027,149,2287,2389,168,2385,2420,160
"Greece","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",541,290,181,484,289,185,669,399,166,1732,997,176
"Iceland","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",1861,1748,184,NA,NA,NA,1656,1694,173,NA,NA,NA
"Latvia","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,505,290,173,626,569,133,NA,NA,NA
"Lithuania","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",1565,1597,158,1324,1412,150,NA,NA,147,1654,1817,154
"Norway","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",2191,3200,165,2651,3514,165,2902,4286,168,2950,4321,172
"Poland","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",590,349,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,762,619,172,1197,992,173,NA,NA,NA
"Romania","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",236,97,187,326,163,177,NA,NA,NA,441,235,180
"Serbia","Industry and construction","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
