"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1540,1537,179,1545,1625,174,1561,1723,167,1924,2036,175
"Belgium","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,1949,2113,167,2075,2303,164,2155,2343,172
"Bulgaria","Industry and construction","Craft and related trades workers","Less than 30 years","Total",260,105,184,381,145,175,579,257,164,730,350,183
"Croatia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,912,642,169,NA,NA,NA
"Cyprus","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1205,1105,173,891,1349,NA,NA,NA,NA,1248,1124,173
"Czech Rep.","Industry and construction","Craft and related trades workers","Less than 30 years","Total",723,374,171,942,573,174,1003,726,173,1181,752,173
"Denmark","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1810,2331,131,1807,2479,127,1964,2682,123,2066,2875,123
"Estonia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",648,339,185,967,618,175,NA,NA,169,1392,1053,184
"Finland","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1637,1941,169,1891,2205,168,2136,2552,167,2234,2732,167
"France","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1362,1367,149,1408,1560,153,1386,1558,152,1678,1807,155
"Germany","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1622,1679,168,1661,1708,168,1665,1740,162,2079,2110,167
"Greece","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1009,843,172,1189,1021,174,1321,1215,168,1101,941,161
"Hungary","Industry and construction","Craft and related trades workers","Less than 30 years","Total",643,345,186,735,439,184,891,532,167,1065,613,176
"Iceland","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1889,2230,170
"Ireland","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1826,2153,159,2206,2667,171,2232,2468,168,2418,2957,162
"Italy","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1413,1327,180,1433,1466,174,1612,1650,169,1729,1780,189
"Latvia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",447,225,174,635,365,170,482,438,146,952,668,161
"Lithuania","Industry and construction","Craft and related trades workers","Less than 30 years","Total",533,263,175,797,431,174,NA,NA,NA,942,591,177
"Luxembourg","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1911,1956,181,1792,2011,172,1823,2206,169,2121,2554,188
"Macedonia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,165,688,320,182
"Malta","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1278,923,189,662,1064,187,1903,1392,194,1743,1410,183
"Montenegro","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,750,416,181
"Netherlands","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1810,1846,164,1650,1759,161,1937,2158,166,1867,2050,165
"Norway","Industry and construction","Craft and related trades workers","Less than 30 years","Total",2101,3069,166,2394,3174,166,2530,3736,164,2689,3938,165
"Poland","Industry and construction","Craft and related trades workers","Less than 30 years","Total",662,391,189,778,452,178,955,571,172,1267,708,186
"Portugal","Industry and construction","Craft and related trades workers","Less than 30 years","Total",694,531,170,713,580,174,838,695,174,915,745,175
"Romania","Industry and construction","Craft and related trades workers","Less than 30 years","Total",305,126,190,439,219,180,619,307,171,731,389,188
"Serbia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,775,391,183
"Slovakia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",631,274,174,626,426,173,949,635,167,1153,782,174
"Slovenia","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,1103,823,180,1194,1004,167,1395,1139,182
"Spain","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1339,1141,183,1456,1315,172,1601,1506,172,1726,1594,173
"Sweden","Industry and construction","Craft and related trades workers","Less than 30 years","Total",1718,2150,173,2010,2422,175,2231,2760,176,2512,3154,174
"Switzerland","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,2453,3518,175,2880,4288,175
"Turkey","Industry and construction","Craft and related trades workers","Less than 30 years","Total",NA,NA,NA,662,381,202,NA,NA,NA,862,515,203
"United Kingdom","Industry and construction","Craft and related trades workers","Less than 30 years","Total",2105,2417,184,2237,2525,184,2064,2181,182,2045,2484,181
