"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",253,103,NA,359,137,177,448,199,166,NA,NA,NA
"Croatia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,1062,748,169,NA,NA,NA
"Cyprus","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",523,270,163,741,450,180,729,527,179,992,632,175
"Denmark","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",1770,2280,135,1757,2410,134,1872,2557,124,1887,2625,120
"Estonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,1444,1684,162,1671,1997,164,1799,2201,165
"France","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,1872,107
"Germany","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",1185,1226,147,1134,1166,133,1231,1286,130,1367,1387,131
"Greece","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",459,246,184,469,280,177,645,385,159,816,469,174
"Iceland","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",1201,1128,131,NA,NA,NA,NA,NA,NA,1656,1705,171
"Latvia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",351,177,162,546,314,165,399,363,143,643,451,146
"Lithuania","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,2216,165
"Macedonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,692,737,91,655,730,72,799,878,86
"Norway","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,1519,2015,124,2130,3145,157,2095,3068,135
"Poland","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",544,322,192,NA,NA,NA,634,379,168,918,513,180
"Portugal","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,651,529,172,889,737,166,859,700,169
"Romania","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",264,109,188,339,169,178,475,235,169,548,291,186
"Serbia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,580,388,160,636,431,176
"Slovenia","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,1073,801,191,1203,1012,172,1192,973,172
"Spain","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,1082,977,158,1362,1281,NA,1644,1517,166
"Sweden","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,1706,2056,166,1646,2036,167,2155,2706,170
"Switzerland","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,2713,124
"Turkey","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom","Services of the business economy","Skilled agricultural, forestry and fishery workers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
