"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2101,2209,158,2131,2351,152,2380,2518,154
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2226,2413,151,2396,2660,147,2638,2868,152
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",345,140,182,514,196,174,802,356,163,976,467,180
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1409,993,168,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,1154,1746,167,2193,1948,167,1890,1702,166
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",973,503,169,1256,764,170,1373,994,170,1541,982,169
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2391,3280,140,2855,3899,143,2855,3972,140
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,1113,711,169,1337,919,161,1559,1179,175
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2188,2552,161,2440,2915,159,2537,3102,159
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2033,2253,150,2074,2331,148,2327,2506,150
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2545,2617,150,2546,2659,148,2717,2757,146
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,1646,1413,166,1690,1556,163,1527,1304,162
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",856,459,184,1058,632,179,1301,777,165,1448,833,170
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,2157,3235,166,1972,2106,161,2228,2630,160
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",2354,2775,144,2796,3379,160,2929,3239,156,2674,3269,140
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,1798,1839,159,1917,1962,157,2014,2073,167
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Total","From 30 to 39 years","Total",NA,NA,NA,837,481,166,722,656,150,1181,828,160
