"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1150,1209,130,1198,1322,127,1349,1427,124
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1542,1672,127,1740,1932,125,1793,1949,118
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",202,82,179,304,116,171,432,192,163,512,245,176
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,NA,NA,NA,1244,876,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,759,1148,168,1372,1219,166,1301,1172,155
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",605,313,166,681,414,162,829,600,169,856,545,167
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1606,2202,128,1898,2592,128,1833,2550,121
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,453,289,168,583,401,161,684,517,172
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1551,1809,159,1745,2085,158,1854,2268,158
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1397,1548,137,1453,1633,137,1580,1702,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1347,1384,124,1693,1768,127,1299,1318,114
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",NA,NA,NA,1538,1320,180,1472,1355,175,1389,1186,177
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Females",492,264,183,673,402,174,732,437,165,759,437,167
