"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1313,1381,137,1327,1464,128,1438,1522,127
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1720,1865,130,1896,2105,133,1942,2111,126
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",283,115,179,426,162,172,620,275,162,674,323,173
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,1248,879,159,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,980,1484,146,1728,1535,144,1720,1549,157
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",779,403,164,955,581,164,1055,764,165,1111,708,164
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1440,1975,118,1567,2139,111,1491,2075,106
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,724,463,143,894,614,138,1011,765,152
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1650,1924,154,1810,2162,152,1952,2387,154
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1530,1696,142,1510,1696,142,1672,1801,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1493,1535,145,1427,1491,131,1708,1733,136
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1222,1049,155,1355,1247,152,1181,1009,160
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",625,335,186,820,490,175,877,524,164,1043,600,168
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1130,1694,122,1044,1115,118,1190,1405,116
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",1757,2072,120,2185,2641,139,2436,2693,141,2073,2535,116
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1330,1361,131,1584,1621,139,2119,2181,144
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,638,366,152,477,433,136,737,517,147
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",453,223,136,658,355,139,692,409,129,751,471,142
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,2356,2644,155,2265,2740,151,2747,3309,165
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,1156,448,161,937,436,176
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,694,1115,139,1709,1250,136,1769,1431,143
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,968,537,177
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",1499,1528,124,1272,1356,117,1351,1505,110,1471,1616,107
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1779,2359,120,1648,2434,109,1815,2659,108
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",679,402,143,724,421,118,933,558,125,1127,629,144
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,1347,1094,154,1440,1194,156,1175,957,161
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",347,143,185,566,283,176,576,285,161,625,332,173
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,958,483,171
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",587,255,173,579,395,161,911,610,155,1036,703,163
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","Less than 30 years","Total",1492,1024,152,1535,1146,176,1495,1257,160,1495,1220,172
