"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Managers","Total","Total",5205,5194,175,5417,5695,170,5210,5750,168,5740,6074,171
"Belgium","Business economy","Managers","Total","Total",4941,4948,174,5037,5460,165,5341,5929,158,5958,6476,167
"Bulgaria","Business economy","Managers","Total","Total",785,318,183,1250,477,175,1911,848,165,2299,1100,180
"Croatia","Business economy","Managers","Total","Total",NA,NA,NA,NA,NA,NA,3263,2298,168,NA,NA,NA
"Cyprus","Business economy","Managers","Total","Total",3591,3291,168,2846,4308,168,5737,5096,168,4931,4442,170
"Czech Rep.","Business economy","Managers","Total","Total",1926,996,168,2513,1528,169,2908,2105,170,3426,2182,169
"Denmark","Business economy","Managers","Total","Total",4028,5187,160,4476,6138,160,5152,7036,159,5649,7860,160
"Estonia","Business economy","Managers","Total","Total",1528,801,181,1904,1216,174,2514,1727,166,2673,2021,181
"Finland","Business economy","Managers","Total","Total",3555,4217,164,4442,5180,162,5219,6235,162,5742,7023,163
"France","Business economy","Managers","Total","Total",4039,4053,149,4280,4744,171,4345,4883,166,4848,5221,171
"Germany","Business economy","Managers","Total","Total",4582,4741,167,5770,5932,164,6574,6867,164,7342,7451,168
"Greece","Business economy","Managers","Total","Total",3061,2555,173,3992,3427,173,3493,3215,168,3918,3347,169
"Hungary","Business economy","Managers","Total","Total",1938,1039,183,2196,1311,180,2874,1716,165,3172,1825,169
"Iceland","Business economy","Managers","Total","Total",3437,4500,164,4276,6411,170,3911,4178,170,5156,6085,171
"Ireland","Business economy","Managers","Total","Total",4054,4780,157,3937,4759,168,4494,4969,164,3642,4453,141
"Italy","Business economy","Managers","Total","Total",6098,5728,172,5793,5927,171,6016,6157,164,6944,7148,177
"Latvia","Business economy","Managers","Total","Total",1110,560,178,1407,809,170,1161,1055,150,1890,1325,163
"Lithuania","Business economy","Managers","Total","Total",1275,628,177,1585,856,170,1670,987,160,2005,1258,169
"Luxembourg","Business economy","Managers","Total","Total",5749,5883,172,6506,7304,171,6911,8360,168,7020,8455,179
"Macedonia","Business economy","Managers","Total","Total",NA,NA,NA,NA,NA,NA,2412,934,168,2155,1002,183
"Malta","Business economy","Managers","Total","Total",2653,1916,173,1356,2179,171,3395,2483,171,3805,3077,169
"Montenegro","Business economy","Managers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,3197,1774,178
"Netherlands","Business economy","Managers","Total","Total",3399,3466,160,3558,3792,158,4227,4709,158,4897,5378,165
"Norway","Business economy","Managers","Total","Total",3996,5836,161,4649,6164,160,4929,7279,160,5494,8046,159
"Poland","Business economy","Managers","Total","Total",2427,1435,186,2681,1558,173,2962,1770,165,3727,2081,180
"Portugal","Business economy","Managers","Total","Total",4090,3131,167,3936,3198,163,4211,3491,165,4150,3380,166
"Romania","Business economy","Managers","Total","Total",1239,509,186,1833,915,176,2415,1197,167,2367,1258,182
"Serbia","Business economy","Managers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2096,1057,184
"Slovakia","Business economy","Managers","Total","Total",1701,739,173,1929,1315,169,2571,1721,161,2940,1994,173
"Slovenia","Business economy","Managers","Total","Total",3203,2200,168,4016,2998,175,4064,3419,166,4294,3506,178
"Spain","Business economy","Managers","Total","Total",4566,3892,178,4462,4030,170,4368,4110,167,4254,3927,168
"Sweden","Business economy","Managers","Total","Total",3646,4562,171,4117,4961,170,4388,5428,171,5074,6371,172
"Switzerland","Business economy","Managers","Total","Total",NA,NA,NA,NA,NA,NA,6822,9783,174,6232,9277,173
"Turkey","Business economy","Managers","Total","Total",NA,NA,NA,2670,1536,195,3041,1879,195,3825,2287,195
"United Kingdom","Business economy","Managers","Total","Total",4478,5143,164,4795,5411,165,4538,4796,165,4398,5343,165
