"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",833,831,114,824,866,111,859,948,114,996,1054,119
"Belgium","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1214,1215,131,1114,1208,115,1188,1319,111,1505,1636,120
"Bulgaria","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",191,77,173,272,104,165,378,168,142,437,209,167
"Croatia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,NA,NA,NA,742,523,163,NA,NA,NA
"Cyprus","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",946,866,167,618,936,172,1000,888,166,1039,936,168
"Czech Rep.","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",479,248,160,604,367,162,692,501,162,706,450,162
"Denmark","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1307,1684,101,1209,1658,91,1449,1979,96,1222,1700,80
"Estonia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",319,167,151,383,244,134,564,387,142,673,509,151
"Finland","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1109,1316,141,1286,1500,153,1397,1668,151,1553,1899,158
"France","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",912,916,105,1073,1189,118,1030,1158,113,1342,1445,123
"Germany","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",767,794,82,791,813,84,742,776,86,647,656,69
"Greece","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",777,648,145,1376,1181,160,1123,1034,153,864,738,142
"Hungary","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",447,239,166,528,315,167,587,351,151,710,409,154
"Iceland","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,1135,1702,145,1088,1162,136,1387,1637,151
"Ireland","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",918,1082,108,1629,1969,130,1245,1376,125,1346,1646,117
"Italy","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",886,832,119,929,951,120,983,1006,123,907,933,115
"Latvia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",332,167,171,410,236,159,351,319,137,557,390,141
"Lithuania","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",285,140,153,411,222,155,NA,NA,NA,562,352,162
"Luxembourg","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1067,1092,127,986,1107,111,1057,1279,115,1305,1572,130
"Macedonia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,NA,NA,NA,726,281,163,614,285,178
"Malta","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",786,567,143,NA,NA,NA,NA,NA,146,739,598,108
"Montenegro","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,732,406,160
"Netherlands","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",954,973,88,888,946,89,866,965,89,854,938,82
"Norway","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1615,2359,119,1378,1827,106,1465,2163,110,1539,2254,109
"Poland","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",513,304,186,518,301,163,647,387,156,824,460,171
"Portugal","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",642,492,133,681,553,163,636,527,138,717,584,151
"Romania","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",254,104,183,312,156,175,415,206,165,452,241,174
"Serbia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,736,371,184
"Slovakia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",364,158,157,391,266,159,602,403,157,765,518,168
"Slovenia","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",686,471,159,762,569,174,891,749,160,982,802,169
"Spain","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",717,611,125,905,818,136,930,875,126,975,900,124
"Sweden","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1276,1597,145,1373,1654,145,1455,1800,144,1608,2018,139
"Switzerland","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,NA,NA,NA,1120,1606,103,1240,1846,86
"Turkey","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",NA,NA,NA,594,342,196,724,447,200,733,438,196
"United Kingdom","Services of the business economy","Elementary occupations","From 30 to 39 years","Females",1162,1334,120,1295,1462,129,833,880,103,891,1082,112
