"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",3102,3095,180,3114,3274,175,2964,3272,166,3320,3513,172
"Belgium","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2760,2763,177,2795,3030,169,2842,3155,162,2820,3065,169
"Bulgaria","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",444,180,183,670,255,175,963,427,166,1197,573,183
"Croatia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1509,1063,168,NA,NA,NA
"Cyprus","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1442,1321,166,1029,1558,169,2216,1968,168,1873,1687,172
"Czech Rep.","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1052,544,168,1424,866,169,1518,1099,170,1757,1119,170
"Denmark","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2795,3600,160,2972,4076,159,3407,4653,159,3536,4920,158
"Estonia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",961,504,180,1296,828,174,1474,1013,167,1774,1341,181
"Finland","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2119,2514,166,2445,2851,164,2713,3241,164,2926,3579,166
"France","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2098,2106,148,2330,2582,152,2228,2504,152,2536,2731,154
"Germany","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",3213,3324,164,3425,3521,162,3682,3846,163,3819,3876,165
"Greece","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1626,1357,173,1811,1555,174,1942,1787,175,1830,1563,171
"Hungary","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1167,625,184,1333,795,182,1346,804,168,1735,998,173
"Iceland","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2566,3360,168,2536,3803,166,2494,2664,169,2940,3470,168
"Ireland","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2766,3261,163,3253,3932,175,3255,3598,168,3453,4223,169
"Italy","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2481,2330,180,2297,2350,173,2329,2383,169,2456,2528,186
"Latvia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",649,327,176,840,482,166,796,724,154,1242,871,167
"Lithuania","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",657,323,169,921,497,169,1030,609,163,1163,729,171
"Luxembourg","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",3069,3141,175,3025,3396,171,3126,3781,167,3235,3896,180
"Macedonia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1196,463,170,1297,603,183
"Malta","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2334,1686,229,870,1398,187,2421,1770,197,2381,1926,187
"Montenegro","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1632,905,183
"Netherlands","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2427,2475,156,2470,2632,154,2867,3194,161,3050,3350,163
"Norway","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2899,4235,163,3479,4613,163,3919,5787,165,4323,6331,166
"Poland","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1173,694,187,1380,802,176,1566,936,169,1961,1095,185
"Portugal","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1594,1220,170,1701,1382,171,1677,1390,173,1639,1335,173
"Romania","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",541,223,188,748,373,178,1071,531,169,1156,614,184
"Serbia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,658,187
"Slovakia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",933,406,171,995,678,169,1449,970,162,1715,1163,176
"Slovenia","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",1722,1183,173,1828,1364,178,1928,1622,167,2164,1767,179
"Spain","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2176,1854,181,2124,1918,169,2259,2125,171,2440,2252,170
"Sweden","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2229,2789,170,2581,3110,170,2782,3441,172,3142,3945,174
"Switzerland","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,3614,5183,173,3890,5791,172
"Turkey","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",NA,NA,NA,1337,769,200,1592,984,204,1603,959,204
"United Kingdom","Industry and construction","Technicians and associate professionals","From 30 to 39 years","Total",2997,3442,164,3146,3550,167,2865,3027,169,2778,3375,170
