"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1191,1252,147,1127,1243,136,1269,1343,134
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1609,1744,150,1738,1930,142,1677,1823,129
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",195,79,172,342,130,174,483,214,172,525,251,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,867,611,172,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,595,900,170,1273,1131,164,1106,996,155
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",617,319,162,797,485,164,982,710,159,950,605,165
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1361,1866,114,1373,1875,104,1326,1845,101
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,671,428,168,825,567,156,939,710,164
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1297,1513,136,1341,1602,129,1405,1718,129
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1272,1410,140,1206,1355,128,1311,1412,129
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Less than 30 years","Females",NA,NA,NA,1345,1383,149,851,889,93,1537,1559,144
