"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2017,2013,174,2039,2144,168,2244,2477,167,2632,2785,174
"Belgium","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1931,2093,154,2328,2584,154,2623,2851,160
"Bulgaria","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",366,148,180,430,164,173,681,302,163,742,355,179
"Croatia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,1341,945,170,NA,NA,NA
"Cyprus","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1834,1680,174,1213,1836,167,2679,2380,178,1908,1718,172
"Czech Rep.","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",849,439,171,1094,665,171,1133,820,170,1253,798,172
"Denmark","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2674,3444,149,2525,3464,149,2950,4029,148,2904,4040,142
"Estonia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",608,319,183,842,538,173,1031,708,166,1338,1012,182
"Finland","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1769,2098,165,1984,2314,165,2227,2661,165,2333,2854,166
"France","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1822,1829,144,1801,1996,154,1844,2072,147,2047,2205,148
"Germany","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2071,2142,154,2168,2229,152,2276,2378,158,2517,2555,160
"Greece","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1975,1648,173,2898,2487,178,2749,2530,171,2180,1862,169
"Hungary","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",755,405,182,852,508,179,1028,614,165,952,547,167
"Iceland","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1925,2521,186,2747,4119,201,2413,2577,NA,2590,3057,185
"Ireland","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",3559,4196,171,2427,2934,171,3335,3687,165,2664,3258,153
"Italy","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1777,1669,172,2027,2074,170,1282,1312,132,1273,1310,138
"Latvia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",527,266,176,662,381,170,645,587,159,977,685,168
"Lithuania","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",548,270,173,693,374,167,NA,NA,NA,976,612,178
"Luxembourg","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2660,2723,174,2717,3050,164,2503,3028,NA,2970,3577,179
"Macedonia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,1165,451,167,773,360,180
"Malta","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1431,1033,178,715,1149,164,1835,1341,185,2000,1618,184
"Montenegro","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,584,181
"Netherlands","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2149,2192,155,2064,2200,154,2284,2544,152,2287,2512,156
"Norway","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2239,3270,159,2692,3569,161,2904,4289,161,2973,4355,155
"Poland","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",880,520,187,964,560,175,1131,676,167,1416,791,184
"Portugal","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1201,919,168,1273,1034,174,1261,1045,174,1360,1108,175
"Romania","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",422,174,185,559,279,176,806,400,169,838,445,183
"Serbia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,959,484,185
"Slovakia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",718,312,167,653,445,169,941,630,162,1121,760,172
"Slovenia","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1309,899,172,1317,983,178,1462,1230,166,1555,1270,179
"Spain","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1833,1562,182,2010,1816,169,2064,1942,171,2148,1982,171
"Sweden","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",1684,2107,169,2012,2424,171,2322,2872,174,2685,3371,174
"Switzerland","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,3123,4479,174,3352,4989,162
"Turkey","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1262,726,196,NA,NA,NA,988,591,193
"United Kingdom","Services of the business economy","Craft and related trades workers","From 50 to 59 years","Total",2449,2812,173,2837,3202,182,2575,2721,178,2449,2975,178
